REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	SITE MANAGER	JASON DVORAK	78759MDYNT11705	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TRAVIS	TX	78759	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TX		78759	YES	NO	NO	NO	MICHAEL D. GARCIA, P.E., CSP	5129841800	3825	3661						334515						30.419577	-97.746551	112559018								3M CO	006173082	NO		
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	SENIOR VICE PRESIDENT & GENERAL MANAGER	SALVATORE VISCONTINI	77592TXSCTLOOP1	VALERO REFINING - TEXAS LP	1301 LOOP 197 S	TEXAS CITY	GALVESTON	TX	77590	VALERO REFINING - TEXAS LP	PO BOX 3429	TEXAS CITY	TX		775923429	YES	NO	NO	NO	LESLIE G. RUCKER	4099487296	2911							324110						29.369167	-94.914444	193281284								VALERO REFINING - TEXAS LP	079391280	NO	LES.RUCKER@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
2011	VP AND GENERAL MANAGER	ROBERT MOORE	77012HLLPT9701M	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	HARRIS	TX	77012	VALERO REFINING - TEXAS LP HOUSTON REFINERY	9701 MANCHESTER	HOUSTON	TX		77012	YES	NO	NO	NO	CHRISTOPHER ABSHIRE	7139241524	2911							324110						29.71784	-95.25251	193281284								VALERO ENERGY CORP	079391280	NO	CHRIS.ABSHIRE@VALERO.COM	
