REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	CHARLES AVERY	50010MNNST900DA	3M CO - AMES	900 DAYTON AVE	AMES	STORY	IA	500106493	3M CO - AMES	900 DAYTON AVE	AMES	IA		50010-6493	YES	NO	NO	NO	CHARLES AVERY	5152321184	3291							327910						42.0296	-93.57913	089979058								3M CO	006173082	NO	CAVERY@MMM.COM	
2011	REGULATORY COMPLIANCE MANAGER	AARON NEW	50321SGWRK3535S	SIEGWERK USA CO CORP FACILITY	3535 SW 56TH	DES MOINES	POLK	IA	50321	SIEGWERK USA CO CORP FACILITY	3535 SW 56TH	DES MOINES	IA		50321	YES	NO	NO	NO	AARON NEW	5154712100	2893							325910						41.55243	-93.69246	078096732								SIEGWERK USA CO		NO	AARON.NEW@SIEGWERK.COM	
2011	REGULATORY COMPLIANCE MANAGER	AARON NEW	50317CLRCN129SE	SIEGWERK USA CO EAST FACILITY	129 SE 18TH	DES MOINES	POLK	IA	50317	SIEGWERK USA CO EAST FACILITY	129 SE 18TH	DES MOINES	IA		50317	YES	NO	NO	NO	AARON NEW	5154712100	2893							325910						41.58759	-93.58711	078096732								SIEGWERK USA CO		NO	AARON.NEW@SIEGWERK.COM	
2011	REGULATORY COMPLIANCE MANAGER	AARON NEW	50317CLRCN129SE	SIEGWERK USA CO EAST FACILITY	129 SE 18TH	DES MOINES	POLK	IA	50317	SIEGWERK USA CO EAST FACILITY	129 SE 18TH	DES MOINES	IA		50317	YES	NO	NO	NO	AARON NEW	5154712100	2893							325910						41.58759	-93.58711	078096732								SIEGWERK USA CO		NO	AARON.NEW@SIEGWERK.COM	
2011		TONY MCDOWELL	52627FRHFCHIGHW	SIEMENS POWER GENERATION INC	2597 HWY 61 S	FORT MADISON	LEE	IA	52627	SIEMENS ENERGY INC	PO BOX 328	FORT MADISON	IA		52627	YES	NO	NO	NO	SUSAN BECKMAN	3194634033	3715							333611						40.58256	-91.42704	153977632								SIEMENS AG		NO	SUSAN.BECKMAN@SIEMENS.COM	
2011		TONY MCDOWELL	52627FRHFCHIGHW	SIEMENS POWER GENERATION INC	2597 HWY 61 S	FORT MADISON	LEE	IA	52627	SIEMENS ENERGY INC	PO BOX 328	FORT MADISON	IA		52627	YES	NO	NO	NO	SUSAN BECKMAN	3194634033	3715							333611						40.58256	-91.42704	153977632								SIEMENS AG		NO	SUSAN.BECKMAN@SIEMENS.COM	
2011	PLANT MANAGER	BRUCE WHITTIER	50501SLGNC3591M	SILGAN CONTAINERS MANUFACTURIN G CORP	3591 MAPLE DR	FORT DODGE	WEBSTER	IA	50501	SILGAN CONTAINERS MANUFACTURIN G CORP	3591 MAPLE DR	FORT DODGE	IA		50501	YES	NO	NO	NO	BRUCE WHITTIER	5159551454	3411							332431						42.49939	-94.13492	018205174								SILGAN HOLDINGS INC	614201895	NO	BWHITTIER@SILGANCONTAINERS.COM	
2011	PLANT MANAGER	BRUCE WHITTIER	50501SLGNC3591M	SILGAN CONTAINERS MANUFACTURIN G CORP	3591 MAPLE DR	FORT DODGE	WEBSTER	IA	50501	SILGAN CONTAINERS MANUFACTURIN G CORP	3591 MAPLE DR	FORT DODGE	IA		50501	YES	NO	NO	NO	BRUCE WHITTIER	5159551454	3411							332431						42.49939	-94.13492	018205174								SILGAN HOLDINGS INC	614201895	NO	BWHITTIER@SILGANCONTAINERS.COM	
2011	PLANT MANAGER	BRUCE WHITTIER	50501SLGNC3591M	SILGAN CONTAINERS MANUFACTURIN G CORP	3591 MAPLE DR	FORT DODGE	WEBSTER	IA	50501	SILGAN CONTAINERS MANUFACTURIN G CORP	3591 MAPLE DR	FORT DODGE	IA		50501	YES	NO	NO	NO	BRUCE WHITTIER	5159551454	3411							332431						42.49939	-94.13492	018205174								SILGAN HOLDINGS INC	614201895	NO	BWHITTIER@SILGANCONTAINERS.COM	
2011	PLANT MANAGER	BRUCE WHITTIER	50501SLGNC3591M	SILGAN CONTAINERS MANUFACTURIN G CORP	3591 MAPLE DR	FORT DODGE	WEBSTER	IA	50501	SILGAN CONTAINERS MANUFACTURIN G CORP	3591 MAPLE DR	FORT DODGE	IA		50501	YES	NO	NO	NO	BRUCE WHITTIER	5159551454	3411							332431						42.49939	-94.13492	018205174								SILGAN HOLDINGS INC	614201895	NO	BWHITTIER@SILGANCONTAINERS.COM	
2011	CHIEF ADMINISTRATIVE OFFICER	STEVEN GERHART	51054BLLBR504FS	SIOUX CITY BRICK & TILE CO SERGEANT BLUFF PLANT	504 F ST	SERGEANT BLUFF	WOODBURY	IA	51054	SIOUX CITY BRICK & TILE CO SERGEANT BLUFF PLANT	310 S FLOYD BLVD	SIOUX CITY	IA		51101	YES	NO	NO	NO	STEVEN G. GERHART	7122021133	3251							327121						42.40648	-96.35711	007273915								SIOUX CITY BRICK & TILE CO		NO	SGERHART@SIOUXCITYBRICK.COM	
2011	CHIEF ADMINISTRATIVE OFFICER	STEVEN GERHART	51054BLLBR504FS	SIOUX CITY BRICK & TILE CO SERGEANT BLUFF PLANT	504 F ST	SERGEANT BLUFF	WOODBURY	IA	51054	SIOUX CITY BRICK & TILE CO SERGEANT BLUFF PLANT	310 S FLOYD BLVD	SIOUX CITY	IA		51101	YES	NO	NO	NO	STEVEN G. GERHART	7122021133	3251							327121						42.40648	-96.35711	007273915								SIOUX CITY BRICK & TILE CO		NO	SGERHART@SIOUXCITYBRICK.COM	
2011	CHIEF ADMINISTRATIVE OFFICER	STEVEN GERHART	51054BLLBR504FS	SIOUX CITY BRICK & TILE CO SERGEANT BLUFF PLANT	504 F ST	SERGEANT BLUFF	WOODBURY	IA	51054	SIOUX CITY BRICK & TILE CO SERGEANT BLUFF PLANT	310 S FLOYD BLVD	SIOUX CITY	IA		51101	YES	NO	NO	NO	STEVEN G. GERHART	7122021133	3251							327121						42.40648	-96.35711	007273915								SIOUX CITY BRICK & TILE CO		NO	SGERHART@SIOUXCITYBRICK.COM	
2011	CHIEF ADMINISTRATIVE OFFICER	STEVEN GERHART	50003NTDBR1831W	SIOUX CITY BRICK & TILE CO UNITED BRICK & TILE A DIV	1831 W MAIN ST	ADEL	DALLAS	IA	50003	SIOUX CITY BRICK & TILE CO UNITED BRICK & TILE A DIV	310 S FLOYD BLVD	SIOUX CITY	IA		51101	YES	NO	NO	NO	STEVEN G. GERHART	7122021133	3251							327121						41.617177	-94.03138	007273915								SIOUX CITY BRICK & TILE CO		NO	SGERHART@SIOUXCITYBRICK.COM	
2011	CHIEF ADMINISTRATIVE OFFICER	STEVEN GERHART	50003NTDBR1831W	SIOUX CITY BRICK & TILE CO UNITED BRICK & TILE A DIV	1831 W MAIN ST	ADEL	DALLAS	IA	50003	SIOUX CITY BRICK & TILE CO UNITED BRICK & TILE A DIV	310 S FLOYD BLVD	SIOUX CITY	IA		51101	YES	NO	NO	NO	STEVEN G. GERHART	7122021133	3251							327121						41.617177	-94.03138	007273915								SIOUX CITY BRICK & TILE CO		NO	SGERHART@SIOUXCITYBRICK.COM	
2011	CHIEF ADMINISTRATIVE OFFICER	STEVEN GERHART	50003NTDBR1831W	SIOUX CITY BRICK & TILE CO UNITED BRICK & TILE A DIV	1831 W MAIN ST	ADEL	DALLAS	IA	50003	SIOUX CITY BRICK & TILE CO UNITED BRICK & TILE A DIV	310 S FLOYD BLVD	SIOUX CITY	IA		51101	YES	NO	NO	NO	STEVEN G. GERHART	7122021133	3251							327121						41.617177	-94.03138	007273915								SIOUX CITY BRICK & TILE CO		NO	SGERHART@SIOUXCITYBRICK.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	PLANT MANAGER	JEFFREY LARSON	51250SXLND389GA	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	SIOUX	IA	51250	SIOUXLAND ENERGY & LIVESTOCK COOP	3890 GARFIELD AVE	SIOUX CENTER	IA		51250	YES	NO	NO	NO	DOUG OPHEIM	7127224904								325193						43.08446	-96.23038	052707770								SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE	052707770	NO	DOUGO@SELC1.COM	
2011	VICE PRESIDENT - QUALITY ASSURANCE/REGULATORY	TONYA BURGESS	52722SVYRS225S3	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	SCOTT	IA	52722	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	IA		52722	YES	NO	NO	NO	TONYA BURGESS	5633551811	3325							331513						41.52497	-90.48697	006082069								FACILITATOR CAPITAL FUND		NO	TBURGESS@SIVYERSTEEL.COM	
2011	VICE PRESIDENT - QUALITY ASSURANCE/REGULATORY	TONYA BURGESS	52722SVYRS225S3	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	SCOTT	IA	52722	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	IA		52722	YES	NO	NO	NO	TONYA BURGESS	5633551811	3325							331513						41.52497	-90.48697	006082069								FACILITATOR CAPITAL FUND		NO	TBURGESS@SIVYERSTEEL.COM	
2011	VICE PRESIDENT - QUALITY ASSURANCE/REGULATORY	TONYA BURGESS	52722SVYRS225S3	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	SCOTT	IA	52722	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	IA		52722	YES	NO	NO	NO	TONYA BURGESS	5633551811	3325							331513						41.52497	-90.48697	006082069								FACILITATOR CAPITAL FUND		NO	TBURGESS@SIVYERSTEEL.COM	
2011	VICE PRESIDENT - QUALITY ASSURANCE/REGULATORY	TONYA BURGESS	52722SVYRS225S3	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	SCOTT	IA	52722	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	IA		52722	YES	NO	NO	NO	TONYA BURGESS	5633551811	3325							331513						41.52497	-90.48697	006082069								FACILITATOR CAPITAL FUND		NO	TBURGESS@SIVYERSTEEL.COM	
2011	VICE PRESIDENT - QUALITY ASSURANCE/REGULATORY	TONYA BURGESS	52722SVYRS225S3	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	SCOTT	IA	52722	SIVYER STEEL CORP	225 S 33RD ST	BETTENDORF	IA		52722	YES	NO	NO	NO	TONYA BURGESS	5633551811	3325							331513						41.52497	-90.48697	006082069								FACILITATOR CAPITAL FUND		NO	TBURGESS@SIVYERSTEEL.COM	
2011	PLANT MANAGER	SCOTT MARIENAU	50511SNPNTHIGHW	SNAP-ON TOOLS MANUFACTURING CO	2600 US HWY 18 E	ALGONA	KOSSUTH	IA	505117208	SNAP-ON TOOLS MANUFACTURING CO	2600 US HWY 18 E	ALGONA	IA		50511-7208	YES	NO	NO	NO	SCOTT MARIENAU	5152952456	3499	3479						332439						43.082428	-94.206715	057923476								SNAP-ON INC	006090294	NO	SCOTT.A.MARIENAU@SNAPON.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PRESIDENT/CEO	BRIAN CAHILL	5150WSTHWS19761	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	SOUTHWEST IOWA RENEWABLE ENERGY	10868 189TH ST	COUNCIL BLUFFS	IA		51503	YES	NO	NO	NO	BRIAN CAHILL	7123660392								325193						41.170674	-95.824073	198542214										NO	BRIAN.CAHILL@SIREETHANOL.COM	
2011	PLANT MANAGER	MIKE DAILY	50401FRDMF41721	SOY ENERGY LLC	4172 19TH ST SW	MASON CITY	CERRO GORDO	IA	50401	SOY ENERGY LLC	4172 19TH ST SW	MASON CITY	IA		50401	YES	NO	NO	NO	MIKE DAILY	6414217590								325199						43.1324	-93.2641	785151718										NO	MDAILY@SOYENERGYLLC.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER	MICHAEL TORDELLA	50317TWNSN4400V	SPARTECH TOWNSEND	4400 VANDALIA RD	PLEASANT HILL	POLK	IA	50327	SPARTECH TOWNSEND	4400 VANDALIA RD	PLEASANT HILL	IA		50327	YES	NO	NO	NO	DON TOWNSEND	5152654157	3089							326199						41.568885	-93.528058	183518935								SPARTECH CORP	086926250	NO	DON.TOWNSEND@SPARTECH.COM	
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	INTERIM GENERAL MANAGER	THOMAS TONER	52761PSCST1770B	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	MUSCATINE	IA	52761	SSAB IOWA INC	1770 BILL SHARP BLVD	MUSCATINE	IA		52761	YES	NO	NO	NO	BRENT MAJOR	6308104791	3312							331111						41.485782	-90.824062	948209697								SSAB ENTERPRISES LLC	200675734	NO		
2011	GENERAL MANAGER	ERIC SIEH	5103WSTNDR4651U	STANDARD READY MIX	4651 US 75 AVE	MAURICE	SIOUX	IA	510367712	STANDARD READY MIX	4651 US 75 AVE	MAURICE	IA		51036-7712	YES	NO	NO	NO	ERIC SIEH	4024944248								327320						42.975095	-96.175428	186195884								LYMAN-RICHEY CORP	008910622	NO	ERIC.SIEH@SIOUXLANDCONCRETE.COM	
2011	GENERAL MANAGER	ERIC SIEH	51105STNDR1221S	STANDARD READY MIX CONCRETE CO	1221 STEUBEN ST	SIOUX CITY	WOODBURY	IA	51105	STANDARD READY MIX CONCRETE CO	1221 STEUBEN ST	SIOUX CITY	IA		51105	YES	NO	NO	NO	ERIC SIEH	4024944248	3273							327320						42.5036	-96.38944	007286180								LYMAN-RICHEY CORP	008910622	NO	ERIC.SIEH@SIOUXLANDCONCRETE.COM	
2011	GENERAL MANAGER	ERIC SIEH	51105STNDR1221S	STANDARD READY MIX CONCRETE CO	1221 STEUBEN ST	SIOUX CITY	WOODBURY	IA	51105	STANDARD READY MIX CONCRETE CO	1221 STEUBEN ST	SIOUX CITY	IA		51105	YES	NO	NO	NO	ERIC SIEH	4024944248	3273							327320						42.5036	-96.38944	007286180								LYMAN-RICHEY CORP	008910622	NO	ERIC.SIEH@SIOUXLANDCONCRETE.COM	
2011	PRESIDENT	DAVID ZROSTLIK	50447KFRBL305EA	STELLAR HOLDINGS LLC (DBA KIEFER MANUFACTURING)	305 E FIRST ST	KANAWHA	HANCOCK	IA	50447	STELLAR HOLDINGS LLC (DBA KIEFER MANUFACTURING)	PO BOX 88	KANAWHA	IA		50447	YES	NO	NO	NO	BRIAN ROBERTS	6419233741	3799							336214						42.93428	-93.789625	065215592								STELLAR HOLDINGS LLC	615125556	NO	BROBERTS@STELLARINDUSTRIES.COM	
2011	PRESIDENT	DAVID ZROSTLIK	50438STLLR28WTH	STELLAR INDUSTRIES INC	190 STATE ST	GARNER	HANCOCK	IA	50438	STELLAR INDUSTRIES INC	PO BOX 169	GARNER	IA		50438	YES	NO	NO	NO	MR. DAVID ZROSTLIK	6419233741	3713	3714						336211						43.102328	-93.604446	615125556										NO	DZROSTLIK@STELLARINDUSTRIES.COM	
