REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	ENVIRONMENTAL, HEALTH AND SAFETY MANAGER	GARY CUSHING	42025LCBNDSYMSO	3A COMPOSITES USA INC	280 W 5TH ST	BENTON	MARSHALL	KY	42025	3A COMPOSITES USA INC	280 W 5TH ST	BENTON	KY		42025	YES	NO	NO	NO	GARY A. CUSHING	2705274278	3081	3083						326130						36.86642	-88.35834	056819287								3A COMPOSITES USA INC		NO	GARY.CUSHING@3ACOMPOSITES.COM	
2011	PLANT MANAGER	JERRY KALER	42086STVSH7900M	US TVA SHAWNEE FOSSIL PLANT	7900 METROPOLIS LAKE RD	WEST PADUCAH	MC CRACKEN	KY	42086	US TVA SHAWNEE FOSSIL PLANT	7900 METROPOLIS LAKE RD	WEST PADUCAH	KY		42086	YES	NO	YES	NO	MIKE KALER	2705758005	4911							221112						37.141126	-88.765325									US TENNESSEE VALLEY AUTHORITY		YES	JMKALER@TVA.GOV	
2011	PLANT MANAGER	JERRY KALER	42086STVSH7900M	US TVA SHAWNEE FOSSIL PLANT	7900 METROPOLIS LAKE RD	WEST PADUCAH	MC CRACKEN	KY	42086	US TVA SHAWNEE FOSSIL PLANT	7900 METROPOLIS LAKE RD	WEST PADUCAH	KY		42086	YES	NO	YES	NO	MIKE KALER	2705758005	4911							221112						37.141126	-88.765325									US TENNESSEE VALLEY AUTHORITY		YES	JMKALER@TVA.GOV	
2011	PLANT MANAGER	JERRY KALER	42086STVSH7900M	US TVA SHAWNEE FOSSIL PLANT	7900 METROPOLIS LAKE RD	WEST PADUCAH	MC CRACKEN	KY	42086	US TVA SHAWNEE FOSSIL PLANT	7900 METROPOLIS LAKE RD	WEST PADUCAH	KY		42086	YES	NO	YES	NO	MIKE KALER	2705758005	4911							221112						37.141126	-88.765325									US TENNESSEE VALLEY AUTHORITY		YES	JMKALER@TVA.GOV	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211LSVLL4401B	VALERO LOUISVILLE TERMINAL	4401 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4401 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665	5171	2992						424710						38.22365	-85.84127	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	DIRECTOR, HS&E PIPELINES AND TERMINALS	LEROY ANDERSON	40211VLRLS4411B	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	JEFFERSON	KY	40211	VALERO LOUISVILLE TERMINAL	4411 BELLS LN	LOUISVILLE	KY		40211	YES	NO	NO	NO	JOHN TENISON	2103454665								424710						38.223449	-85.834716	026310732								VALERO ENERGY CORP	082686916	NO	JOHN.TENISON@VALERO.COM	
2011	PLANT MANAGER	MICHAEL GILLIAM	4114WVSVSS18PRT	VESUVIUS USA - WURTLAND PLANT	1080 PORT RD	WURTLAND	GREENUP	KY	41144	VESUVIUS USA - WURTLAND PLANT	1080 PORT RD	WURTLAND	KY		41144	YES	NO	NO	NO	MIKE GILLIAM	6068339936								327125						38.552688	-82.767479	117987839								COOKSON AMERICA INC	001658046	NO	MIKE.GILLIUM@US.VESUVIUS.COM	
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	SITE MANAGER	MARY BETH HUDSON	4202WWCKRC412NR	WACKER CHEMICAL CORP POLYMERS DIV	854 N MAIN ST	CALVERT CITY	MARSHALL	KY	42029	WACKER CHEMICAL CORP POLYMERS DIV	PO BOX 1495	CALVERT CITY	KY		42029	YES	NO	NO	NO	MARY BETH HUDSON	2703956006								325211						37.045943	-88.3506	035869044								WACKER CHEMICAL CORP	035869044	NO		
2011	PRESIDENT	RALPH PAWSAT	41056WLDLL800E5	WALD LLC	800 E FIFTH ST	MAYSVILLE	MASON	KY	41056	WALD LLC	PO BOX 10	MAYSVILLE	KY		41056	YES	NO	NO	NO	KEITH PAWSAT	6065644078	3714	3471	3751					332813	336991	336399				38.63962	-83.74779	004255022										NO		
2011	HEALTH, SAFETY AND ENVIRONMENTAL ENGINEER	GEOFF MOONEY	40513WBSTR2INNV	WEBASTO ROOF SYSTEMS INC	2200 INNOVATION DR	LEXINGTON	FAYETTE	KY	40511	WEBASTO ROOF SYSTEMS INC	2200 INNOVATION DR	LEXINGTON	KY		40511	YES	NO	NO	NO	GEOFF MOONEY	8593896215	3714							336399						38.09813	-84.51502	623827750								WEBASTO AG	319759304	NO	GEOFFREY.MOONEY@WEBASTO.COM	
2011	PRESIDENT/MANAGING DIRECTOR	JEFFERY WATKINS	41042WLDNG8535D	WELDING ALLOYS USA INC	8535 DIXIE HWY	FLORENCE	BOONE	KY	41042	WELDING ALLOYS USA INC	8535 DIXIE HWY	FLORENCE	KY		41042	YES	NO	NO	NO	JEFFERY WATKINS	8595250165	3548							333992						38.95892	-84.6195	139647473										NO	JEFF.WATKINS@WELDING-ALLOYS.COM	
2011	PRESIDENT/MANAGING DIRECTOR	JEFFERY WATKINS	41042WLDNG8535D	WELDING ALLOYS USA INC	8535 DIXIE HWY	FLORENCE	BOONE	KY	41042	WELDING ALLOYS USA INC	8535 DIXIE HWY	FLORENCE	KY		41042	YES	NO	NO	NO	JEFFERY WATKINS	8595250165	3548							333992						38.95892	-84.6195	139647473										NO	JEFF.WATKINS@WELDING-ALLOYS.COM	
2011	PRESIDENT/MANAGING DIRECTOR	JEFFERY WATKINS	41042WLDNG8535D	WELDING ALLOYS USA INC	8535 DIXIE HWY	FLORENCE	BOONE	KY	41042	WELDING ALLOYS USA INC	8535 DIXIE HWY	FLORENCE	KY		41042	YES	NO	NO	NO	JEFFERY WATKINS	8595250165	3548							333992						38.95892	-84.6195	139647473										NO	JEFF.WATKINS@WELDING-ALLOYS.COM	
2011	PLANT MANAGER	BRYAN FITE	42029PCFCWJOHNS	WESTLAKE PVC CORP	230 JOHNSON RILEY RD	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE PVC CORP	PO BOX 1027	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN SHERIDAN	2703953362	2821							325211						37.045833	-88.350556	555908813								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029PCFCWJOHNS	WESTLAKE PVC CORP	230 JOHNSON RILEY RD	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE PVC CORP	PO BOX 1027	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN SHERIDAN	2703953362	2821							325211						37.045833	-88.350556	555908813								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029PCFCWJOHNS	WESTLAKE PVC CORP	230 JOHNSON RILEY RD	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE PVC CORP	PO BOX 1027	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN SHERIDAN	2703953362	2821							325211						37.045833	-88.350556	555908813								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
2011	PLANT MANAGER	BRYAN FITE	42029WSTLK2468I	WESTLAKE VINYLS INC	2468  INDUSTRIAL PKWY	CALVERT CITY	MARSHALL	KY	42029	WESTLAKE VINYLS INC	2468 INDUSTRIAL PKWY PO BOX 712	CALVERT CITY	KY		42029	YES	NO	NO	NO	KEVIN P. SHERIDAN	2703953362	2869	2812						325199	325181					37.051111	-88.334167	138329086								WESTLAKE CHEMICAL CORP	783918485	NO	KSHERIDAN@WESTLAKE.COM	
