REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	REGULATORY COMPLIANCE MANAGER	THOMAS LOUISELL	9713WDCNCX261CR	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	YAMHILL	OR	97132	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	OR		97132	YES	NO	NO	NO	PAULA VOGEL	5035389471	3843							339114						45.31518	-122.95168	009617473										NO	PAULA.VOGEL@A-DEC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	TCI AMERICA CERTIFYING OFFICIAL	LAWRENCE WILLIS	97203TCMRC9211N	TCI AMERICA	9222 N HARBORGATE ST	PORTLAND	MULTNOMAH	OR	972036305	TCI AMERICA	9211 N HARBORGATE ST	PORTLAND	OR		972036305	YES	NO	NO	NO	LARRY WILLIS	5039355160	2869	2834	2899					325199						45.62028	-122.77249	144386380										NO	LARRY.WILLIS@TCICHEMICALS.COM	
2011	TCI AMERICA CERTIFYING OFFICIAL	LAWRENCE WILLIS	9720WTCMRC13135	TCI AMERICA	13135 N WOODRUSH WAY	PORTLAND	MULTNOMAH	OR	972036305	TCI AMERICA	9211 N HARBORGATE ST	PORTLAND	OR		972036305	YES	NO	NO	NO	LARRY WILLIS	5039355160								325199						45.61876	-122.7675	144386380										NO	LARRY.WILLIS@TCICHEMICALS.COM	
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	DIRECTOR, ENVIRONMENTAL SERVICES	LEE WEBER	97321TLDYN1600O	TDY INDUSTRIES INC DBA WAH CH ANG	1600 OLD SALEM RD NE	ALBANY	LINN	OR	973211013	TDY INDUSTRIES INC DBA WAH CH ANG	PO BOX 460	ALBANY	OR		973211013	YES	NO	NO	NO	JIM DENHAM	5419264211	3339	3356						331419	332999					44.66	-123.0633									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2011	MANUFACTURING MANAGER	BRIAN WRIGHT	97070TYCLC125SW	TE CONNECTIVITY	10025 SW FREEMAN DR	WILSONVILLE	CLACKAMAS	OR	970709289	TE CONNECTIVITY	10025 SW FREEMAN DR	WILSONVILLE	OR		97070-9289	YES	NO	NO	NO	AMANDA BARBEE	5036734896	3496							332618						45.32627	-122.77857	933867129								TE CONNECTIVITY LTD	001023472	NO	AMANDA.BARBEE@TE.COM	
2011	SR. MANAGER, EHS	KEN SKINNER	97077TKTRN13700	TEKTRONIX INC	14150 SW KARL BRAUN DR	BEAVERTON	WASHINGTON	OR	97077	TEKTRONIX INC	PO BOX 500 MAIL STOP 50-EHS	BEAVERTON	OR		97077	YES	NO	NO	NO	AMY HIGGINS	5036276497	3825							334515						45.499488	-122.817376	009020231								TEKTRONIX INC		NO	AMY.L.HIGGINS@TEKTRONIX.COM	
2011	DIRECTOR OF ENV. & POLITICAL AFFAIRS	MICHAEL REIERSGAARD	97141TLLMK4175H	TILLAMOOK COUNTY CREAMERY ASSOC	4185 HWY 101 N	TILLAMOOK	TILLAMOOK	OR	971417770	TILLAMOOK COUNTY CREAMERY ASSOC	4185 HWY 101 N	TILLAMOOK	OR		97141-7770	YES	NO	NO	NO	MICHAEL SHAWN REIERSGAARD	5038151338	2022							311513						45.481083	-123.849388	007909278								TILLAMOOK COUNTY CREAMERY ASSOC	007909278	NO	SREIERSGAARD@TILLAMOOK.COM	
2011	DIRECTOR OF ENV. & POLITICAL AFFAIRS	MICHAEL REIERSGAARD	97141TLLMK4175H	TILLAMOOK COUNTY CREAMERY ASSOC	4185 HWY 101 N	TILLAMOOK	TILLAMOOK	OR	971417770	TILLAMOOK COUNTY CREAMERY ASSOC	4185 HWY 101 N	TILLAMOOK	OR		97141-7770	YES	NO	NO	NO	MICHAEL SHAWN REIERSGAARD	5038151338	2022							311513						45.481083	-123.849388	007909278								TILLAMOOK COUNTY CREAMERY ASSOC	007909278	NO	SREIERSGAARD@TILLAMOOK.COM	
2011	DIRECTOR OF ENV. & POLITICAL AFFAIRS	MICHAEL REIERSGAARD	97141TLLMK4175H	TILLAMOOK COUNTY CREAMERY ASSOC	4185 HWY 101 N	TILLAMOOK	TILLAMOOK	OR	971417770	TILLAMOOK COUNTY CREAMERY ASSOC	4185 HWY 101 N	TILLAMOOK	OR		97141-7770	YES	NO	NO	NO	MICHAEL SHAWN REIERSGAARD	5038151338	2022							311513						45.481083	-123.849388	007909278								TILLAMOOK COUNTY CREAMERY ASSOC	007909278	NO	SREIERSGAARD@TILLAMOOK.COM	
2011	DIRECTOR OF ENV. & POLITICAL AFFAIRS	MICHAEL REIERSGAARD	97141TLLMK4175H	TILLAMOOK COUNTY CREAMERY ASSOC	4185 HWY 101 N	TILLAMOOK	TILLAMOOK	OR	971417770	TILLAMOOK COUNTY CREAMERY ASSOC	4185 HWY 101 N	TILLAMOOK	OR		97141-7770	YES	NO	NO	NO	MICHAEL SHAWN REIERSGAARD	5038151338	2022							311513						45.481083	-123.849388	007909278								TILLAMOOK COUNTY CREAMERY ASSOC	007909278	NO	SREIERSGAARD@TILLAMOOK.COM	
2011	PLANT MANAGER	MARK ELSTON	97141TLLMK3111E	TILLAMOOK LUMBER CO	3111 3RD ST	TILLAMOOK	TILLAMOOK	OR	97141	TILLAMOOK LUMBER CO	3111 3RD ST	TILLAMOOK	OR		97141	YES	NO	NO	NO	DAVID E. LIKE	5038761386	2421							321113						45.45603	-123.83107	009047051								HAMPTON LUMBER MILLS	009047051	NO	DAVIDLIKE@HAMPTONAFFILIATES.COM	
2011	COMPLEX MANAGER	JOHN WASNIEWSKI	97501TMBRP25EAS	TIMBER PRODUCTS CO MEDFORD	25 E MCANDREWS ST	MEDFORD	JACKSON	OR	97501	TIMBER PRODUCTS CO MEDFORD	25 E MCANDREWS ST	MEDFORD	OR		97501	YES	NO	NO	NO	JOHN A. EMERY	5416183642	2435							321211	321219					42.33826	-122.88385									TIMBER PRODUCTS CO		NO	JOHNE@SOR.TIMBERPRODUCTS.COM	
2011	VICE PRESIDENT	MICHAEL LINDSAY	97124HKMRC4600N	TOKYO OHKA KOGYO AMERICA INC	4600 NW BROOKWOOD PKWY	HILLSBORO	WASHINGTON	OR	97124	TOKYO OHKA KOGYO AMERICA INC	4600 NW BROOKWOOD PKWY	HILLSBORO	OR		97124	YES	NO	NO	NO	TODD DUNN	5036937711	2899							325998						45.55092	-122.9263	801782590										NO		
2011	EHS MANAGER	BRIAN ZEVENBERGEN	9712WTRQNT23NEB	TRIQUINT SEMICONDUCTOR INC	2300 NE BROOKWOOD PKWY	HILLSBORO	WASHINGTON	OR	97124	TRIQUINT SEMICONDUCTOR INC	2300 NE BROOKWOOD PKWY	HILLSBORO	OR		97124	YES	NO	NO	NO	BRIAN ZEVENBERGEN	5036159676								334413						45.54103	-122.93766	045444635										NO	BRIAN.ZEVENBERGEN@TQS.COM	
2011	DIRECTOR OF ENVIRONMENTAL AND SAFETY	RODGER FERGUSON	97459CSBYL250SA	TRUEGUARD LLC	69015 HAUSER DEPOT RD	NORTH BEND	COOS	OR	97459	TRUEGUARD LLC	PO BOX 750	COOS BAY	OR		97420	YES	NO	NO	NO	RODGER FERGUSON	7074681712	2491							321114						43.4981	-124.22413	030618586								TRUEGUARD LLC	030618586	NO	RFERGUSON@MENDOCO.COM	
2011	DIRECTOR OF ENVIRONMENTAL AND SAFETY	RODGER FERGUSON	97459CSBYL250SA	TRUEGUARD LLC	69015 HAUSER DEPOT RD	NORTH BEND	COOS	OR	97459	TRUEGUARD LLC	PO BOX 750	COOS BAY	OR		97420	YES	NO	NO	NO	RODGER FERGUSON	7074681712	2491							321114						43.4981	-124.22413	030618586								TRUEGUARD LLC	030618586	NO	RFERGUSON@MENDOCO.COM	
2011	DIRECTOR OF ENVIRONMENTAL AND SAFETY	RODGER FERGUSON	97459CSBYL250SA	TRUEGUARD LLC	69015 HAUSER DEPOT RD	NORTH BEND	COOS	OR	97459	TRUEGUARD LLC	PO BOX 750	COOS BAY	OR		97420	YES	NO	NO	NO	RODGER FERGUSON	7074681712	2491							321114						43.4981	-124.22413	030618586								TRUEGUARD LLC	030618586	NO	RFERGUSON@MENDOCO.COM	
2011	DIRECTOR OF ENVIRONMENTAL AND SAFETY	RODGER FERGUSON	97503LLWTH7893P	TRUEGUARD LLC	7893 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	TRUEGUARD LLC	PO BOX 120	UKIAH	CA		95482	YES	NO	NO	NO	RODGER FERGUSON	7074681712	2491							321114						42.43144	-122.88339	030618586								TRUEGUARD LLC	030618586	NO	RFERGUSON@MENDOCO.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	97701TMLCN64543	TUMALO CONCRETE	64543 W HWY 20	TUMALO	DESCHUTES	OR	97701	TUMALO CONCRETE	64543 W HWY 20	TUMALO	OR		97701	YES	NO	NO	NO	JEFF STEYAERT	5419286491								327320						44.146064	-121.331627	188695027								MDU RESOURCES INC	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	COMPLIANCE MANAGER		9783WMTLLT78798	UMATILLA TRAINING CENTER (OREGON NATIONAL GUARD)	78798 ORDINANCE RD	HERMISTON	UMATILLA	OR	97838	UMATILLA TRAINING CENTER (OREGON NATIONAL GUARD)	78798 ORDINANCE RD	HERMISTON	OR		97838	YES	NO	YES	NO	ROBIN HOWARD	5035843852								928110						45.79894	-119.42241									US DEPARTMENT OF DEFENSE		YES	ROBIN.HOWARD1@US.ARMY.MIL	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	REGULATORY MANAGER	COREY BAILEY	97210VNWTR3950N	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	MULTNOMAH	OR	972101412	UNIVAR USA INC	3950 NW YEON AVE	PORTLAND	OR		97210-1412	YES	NO	NO	NO	ROBERT MATTESON	5032221721	5169							424690						45.5507	-122.72301	102971785								UNIVAR USA INC		NO	ROBERT.MATTESON@UNIVARUSA.COM	
2011	MANAGING DIRECTOR	DON RICE	9781WPPRCL772PL	UPPER COLUMBIA MILL LLC	77200 POLELINE RD	BOARDMAN	MORROW	OR	97818	UPPER COLUMBIA MILL LLC	77200 POLELINE RD	BOARDMAN	OR		97818	YES	NO	NO	NO	JESS BROWN	5034712250								321113						45.816195	-119.539302									GREENWOOD TREE FARM FUND		NO	JBROWN@COLLINSCO.COM	
2011	COMPLIANCE MANAGER		9733WCMPDR39432	US ARMY NATIONAL GUARD CAMP ADAIR RANGES	39432 RIFLE RANGE RD	CORVALLIS	BENTON	OR	973309329	US ARMY NATIONAL GUARD CAMP ADAIR RANGES	39432 RIFLE RANGE RD	CORVALLIS	OR		97330-9329	YES	NO	YES	NO	ROBIN HOWARD	5035843852								928110						44.716381	-123.260346									US DEPARTMENT OF DEFENSE		YES	ROBIN.HOWARD1@US.ARMY.MIL	
2011	COMPLIANCE MANAGER		9714WCMPRL9124R	US ARMY NATIONAL GUARD CAMP RILEA RANGES	33168 PATRIOT WAY	WARRENTON	CLATSOP	OR	971460000	US ARMY NATIONAL GUARD CAMP RILEA RANGES	33168 PATRIOT WAY	WARRENTON	OR		97146-0000	YES	NO	YES	NO	ROBIN HOWARD	5035843852								928110						46.12292	-123.92915									US DEPARTMENT OF DEFENSE		YES	ROBIN.HOWARD1@US.ARMY.MIL	
2011	DIRECTOR	JAMES COATES	97838MTLLCSCBUL	US ARMY UMATILLA CHEMICAL DEPOT	78798 ORDNANCE RD	HERMISTON	UMATILLA	OR	978389544	US ARMY UMATILLA CHEMICAL DEPOT	78798 ORDNANCE RD	HERMISTON	OR		97838-9544	YES	NO	YES	NO	GARY ANDERSON	5415647097	9711							928110						45.83611	-119.45									US DEPARTMENT OF DEFENSE		YES		
2011	DIRECTOR	JAMES COATES	97838MTLLCSCBUL	US ARMY UMATILLA CHEMICAL DEPOT	78798 ORDNANCE RD	HERMISTON	UMATILLA	OR	978389544	US ARMY UMATILLA CHEMICAL DEPOT	78798 ORDNANCE RD	HERMISTON	OR		97838-9544	YES	NO	YES	NO	GARY ANDERSON	5415647097	9711							928110						45.83611	-119.45									US DEPARTMENT OF DEFENSE		YES		
2011	DIRECTOR	JAMES COATES	97838MTLLCSCBUL	US ARMY UMATILLA CHEMICAL DEPOT	78798 ORDNANCE RD	HERMISTON	UMATILLA	OR	978389544	US ARMY UMATILLA CHEMICAL DEPOT	78798 ORDNANCE RD	HERMISTON	OR		97838-9544	YES	NO	YES	NO	GARY ANDERSON	5415647097	9711							928110						45.83611	-119.45									US DEPARTMENT OF DEFENSE		YES		
2011	DIRECTOR	JAMES COATES	97838MTLLCSCBUL	US ARMY UMATILLA CHEMICAL DEPOT	78798 ORDNANCE RD	HERMISTON	UMATILLA	OR	978389544	US ARMY UMATILLA CHEMICAL DEPOT	78798 ORDNANCE RD	HERMISTON	OR		97838-9544	YES	NO	YES	NO	GARY ANDERSON	5415647097	9711							928110						45.83611	-119.45									US DEPARTMENT OF DEFENSE		YES		
2011	SAFETY MANAGER	JESSE CULVER	9714WSCSTG2185S	US COAST GUARD SECTOR COLUMBIA RIVER	2185 SE 12TH PL	WARRENTON	CLATSOP	OR	97146	US COAST GUARD SECTOR COLUMBIA RIVER	2185 SE 12TH PL	WARRENTON	OR		97146	YES	NO	YES	NO	ZACHARY VOJTECH	5038616123								928110						46.153344	-123.896611											YES	ZACHARY.R.VOJTECH@USCG.MIL	
2011	ENVIRONMENTAL MANAGER	AURORA ROBESON	97603SRFRC173FW	US DOD USAF KINGSLEY FIELD ANG RANGE	173 FW 221 WAGNER ST SUITE 16	KLAMATH FALLS	KLAMATH	OR	976030211	US DOD USAF KINGSLEY FIELD ANG RANGE	173 FW 221 WAGNER ST SUITE 16	KLAMATH FALLS	OR		97603-0211	NO	YES	YES	NO	MARTIN BALAKAS, LTC	5418856308								928110						42.16183	-121.74696									US DEPARTMENT OF DEFENSE		YES	MARTIN.BALAKAS@ANG.AF.MIL	
2011	MISSION SUPPORT GROUP COMMANDER	PAUL FITZGERALD	97218SRFRC681NE	US DOD USAF PORTLAND ANG AFB OREGON	6801 NE CORNFOOT RD	PORTLAND	MULTNOMAH	OR	972182797	US DOD USAF PORTLAND ANG AFB OREGON	6801 NE CORNFOOT RD	PORTLAND	OR		97218-2797	YES	NO	YES	NO	MAJOR LEPORE	5033354104	9711							928110						45.574516	-122.592678									US DEPARTMENT OF DEFENSE		YES	MELINDA.LEPORE@ANG.AF.MIL	
2011	PLANT MANAGER	ANN FRANZEN	97048NTDST29073	US GYPSUM CO	29073 DIKE RD	RAINIER	COLUMBIA	OR	97048	US GYPSUM CO	PO BOX 37	RAINIER	OR		970480037	YES	NO	NO	NO	ANN FRANZEN	5035564343	3275							327420						46.100526	-122.969084	107394996								USG CORP	041326299	NO	AFRANZEN@USG.COM	
2011	COMPLIANCE MANAGER		9775WCTSBK2899H	USARMY NATIONAL GUARD CENTRAL OREGON UTES	2899 HWY 126 E	REDMOND	DESCHUTES	OR	97756	USARMY NATIONAL GUARD CENTRAL OREGON UTES	2899 HWY 126 E	REDMOND	OR		97756	YES	NO	YES	NO	ROBIN HOWARD	5035843852								928110						44.256477	-121.130804									US DEPARTMENT OF DEFENSE		YES	ROBIN.HOWARD1@US.ARMY.MIL	
2011	DIR OF ENVMNTL HEALTH & SAFETY	WILLIAM TAYLOR	97062PCFCS9700S	VALMONT COATINGS - PACIFIC STATES GALVANIZING	9700 SW HERMAN RD	TUALATIN	WASHINGTON	OR	970628151	VALMONT COATINGS - PACIFIC STATES GALVANIZING	9700 SW HERMAN RD	TUALATIN	OR		97062-8151	YES	NO	NO	NO	WILLIAM R. TAYLOR	4023592201	3479							332812						45.386463	-122.778158	019126940								VALMONT INDUSTRIES INC	007267214	NO		
2011	DIR OF ENVMNTL HEALTH & SAFETY	WILLIAM TAYLOR	97062PCFCS9700S	VALMONT COATINGS - PACIFIC STATES GALVANIZING	9700 SW HERMAN RD	TUALATIN	WASHINGTON	OR	970628151	VALMONT COATINGS - PACIFIC STATES GALVANIZING	9700 SW HERMAN RD	TUALATIN	OR		97062-8151	YES	NO	NO	NO	WILLIAM R. TAYLOR	4023592201	3479							332812						45.386463	-122.778158	019126940								VALMONT INDUSTRIES INC	007267214	NO		
